hash;ball;egkr;a1;a2;a3;ag;g1;g2;g3;gg;i1;i2;i3;ia;ig;f1;f2;f3;fa;fg;r1;r2;r3;ra;rg;pri;prm;prf;prr
EADFFF7A87DF9F333462F35D171FEE18;89;72;4;4;4;4;5;5;4;5;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4
61253E821EA095BDB36D6D73850E28FE;89;66;4;4;4;4;5;5;4;5;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4
E26058655464EF51B95D220C6BE03561;89;81;4;4;4;4;5;5;4;5;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4
FB3B8FB1A0258E79D1B3D791989B89AA;89;86;4;4;4;4;5;5;4;5;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4
9572935A271CEA211898727F5F28EA81;89;60;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
EADFFF7A87DF9F333462F35D171FEE18;89;64;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
C91661ABED9992E921E6E848B897060C;89;90;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
51DD2E1ACE9983AE9EF6309FB953BA4D;89;81;3;4;4;4;5;3;4;4;4;3;3;5;4;4;4;4;4;4;4;3;3;3;3;0;4;4;3
10C0AFBBDDA3EF25EEF9111DF84FE588;89;70;3;4;4;4;5;3;4;4;4;3;3;5;4;4;4;4;4;4;4;3;3;3;3;0;4;4;3
EADFFF7A87DF9F333462F35D171FEE18;89;73;3;4;4;4;5;3;4;4;4;3;3;5;4;4;4;4;4;4;4;3;3;3;3;0;4;4;3
FFF6839F755130C998227B37245186A6;86;72;3;4;4;4;5;3;4;4;4;3;3;5;4;4;4;4;4;4;4;3;3;3;3;0;4;4;3
F5AE6493DA258B2B3C28668619528892;86;75;3;3;3;3;5;4;4;4;4;5;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4;3
4F83FA666EB53932148E8CF423664406;86;64;3;3;3;3;5;4;4;4;4;5;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4;3
A466CB56F30078AB88C719D08FF0687E;86;98;3;3;3;3;5;4;4;4;4;5;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4;3
8EA8D9F8975DB73B38DB8C47A791FC93;86;69;3;3;3;3;5;4;4;4;4;5;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4;3
5CCED567C55F84A8CD81C438E22023B0;86;60;3;3;3;3;4;3;4;4;4;3;3;4;3;4;4;4;4;4;4;3;4;3;3;3;4;4;3
643E7B99A805285A8F55A718B3FC182E;86;66;3;3;3;3;4;3;4;4;4;3;3;4;3;4;4;4;4;4;4;3;4;3;3;3;4;4;3
51DD2E1ACE9983AE9EF6309FB953BA4D;86;75;3;3;3;3;4;3;4;4;4;3;3;4;3;4;4;4;4;4;4;3;4;3;3;3;4;4;3
E7E9858A751A4152ED907C0D8AFA9CC6;86;83;3;3;3;3;4;3;4;4;4;3;3;4;3;4;4;4;4;4;4;3;4;3;3;3;4;4;3
58B6C635754A260EF778652ED50D2D87;83;67;4;3;3;3;5;4;3;4;4;5;3;5;4;4;4;4;4;4;3;4;3;3;3;3;4;4;3
002F82365D7A42A5E7984740BC754942;83;75;4;3;3;3;5;4;3;4;4;5;3;5;4;4;4;4;4;4;3;4;3;3;3;3;4;4;3
C4C3A8776DEEE12393FDC2B461445973;83;72;4;3;3;3;5;4;3;4;4;5;3;5;4;4;4;4;4;4;3;4;3;3;3;3;4;4;3
EEA4F3091D83CFAB9B85AA37E133505C;83;48;4;3;3;3;5;4;3;4;4;5;3;5;4;4;4;4;4;4;3;4;3;3;3;3;4;4;3
52551B401D66A3E956A38DCAA0313707;83;54;3;4;3;3;5;4;4;4;3;3;3;4;4;4;3;3;4;3;3;3;2;3;3;3;4;4;3
061D9C188AA50B40CADC66F5617E0C75;83;69;3;4;3;3;5;4;4;4;3;3;3;4;4;4;3;3;4;3;3;3;2;3;3;3;4;4;3
E7E9858A751A4152ED907C0D8AFA9CC6;83;73;3;4;3;3;5;4;4;4;3;3;3;4;4;4;3;3;4;3;3;3;2;3;3;3;4;4;3
76D8C848803AD8F8FFFC8A7FCFFC1E3D;81;72;3;4;3;3;5;4;4;4;3;3;3;4;4;4;3;3;4;3;3;3;2;3;3;3;4;4;3
5DBB9FAF0621EAB9A76F21176AD25A14;81;66;4;3;4;3;4;3;4;3;4;4;3;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3
82CC0885F9CAA0B051A4F6200466C4C9;81;70;4;3;4;3;4;3;4;3;4;4;3;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3
D3B3B778735454835F82E39D0C2913BD;81;81;4;3;4;3;4;3;4;3;4;4;3;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3
2F6E43D74B0A89BC46B687408C5FBBA5;81;70;4;3;4;3;4;3;4;3;4;4;3;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3
9D52259D7CF51E17916ADB5804F423DB;81;72;4;4;4;4;5;5;4;5;5;4;3;3;4;4;5;5;4;5;4;3;3;3;3;0;4;4;3
FFF6839F755130C998227B37245186A6;81;61;4;4;4;4;5;5;4;5;5;4;3;3;4;4;5;5;4;5;4;3;3;3;3;0;4;4;3
E162B1FCE96882B47DA3A0D7CD1D6F3D;81;55;4;4;4;4;5;5;4;5;5;4;3;3;4;4;5;5;4;5;4;3;3;3;3;0;4;4;3
5493E151FB374E1A3A571AB6F10BB9B1;81;70;3;3;3;3;5;3;4;4;4;3;3;3;3;4;4;4;4;4;4;3;3;4;3;0;4;3;3
199287CBA81D1870A4033ADD45655173;81;69;3;3;3;3;5;3;4;4;4;3;3;3;3;4;4;4;4;4;4;3;3;4;3;0;4;3;3
934C8D919182754DB267CD90BE09C78A;81;64;3;3;3;3;5;3;4;4;4;3;3;3;3;4;4;4;4;4;4;3;3;4;3;0;4;3;3
778AE6105FC2C13B00380CE6F4C768FB;78;60;3;3;3;3;5;4;3;4;4;4;3;4;4;3;4;4;3;4;4;5;5;4;5;3;4;3;4
A7F313AEF2F732B573AC6D81F720A343;78;66;3;3;3;3;5;4;3;4;4;4;3;4;4;3;4;4;3;4;4;5;5;4;5;3;4;3;4
199287CBA81D1870A4033ADD45655173;78;58;3;3;3;3;5;4;3;4;4;4;3;4;4;3;4;4;3;4;4;5;5;4;5;3;4;3;4
E7E9858A751A4152ED907C0D8AFA9CC6;75;60;3;3;3;3;5;4;3;4;4;4;3;4;4;3;4;4;3;4;4;5;5;4;5;3;4;3;4
B127DA0E4168E733DBCA9A5905CAAC7E;75;57;3;3;3;3;5;3;3;4;3;4;3;3;4;4;3;3;3;3;2;3;2;3;3;3;3;3;3
39A6DF5241E49CC304A6139CD3FA4904;75;66;3;3;3;3;5;3;3;4;3;4;3;3;4;4;3;3;3;3;2;3;2;3;3;3;3;3;3
9DEE29AFFA6C65AE44E187E03B2B46DD;75;55;3;3;3;3;5;3;3;4;3;4;3;3;4;4;3;3;3;3;2;3;2;3;3;3;3;3;3
52551B401D66A3E956A38DCAA0313707;75;57;3;3;3;3;5;3;3;4;3;4;3;3;4;4;3;3;3;3;2;3;2;3;3;3;3;3;3
86E22D3AF24714412D178109DA0405BE;75;64;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4
CDDFEA0E96BF5C942734BAD22EB9281E;75;63;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4
7A4B417FFA8B7E69E025BA07A4B4F3B3;75;73;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4
42DDF8E977E4527CB6800D1DB2526CE7;75;54;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4
AFBCED449D31341E044CADF1E46CAE2B;75;67;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;3;4;3;4;3;3;3;3;3;0;3
99E22571F7AD72DDFF57F90A5AF765A9;75;61;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;3;4;3;4;3;3;3;3;3;0;3
D178E5C4A97AB746F80F1CB7F537A891;75;63;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;3;4;3;4;3;3;3;3;3;0;3
96C2B6B167935E71CE594AEFA603DA7B;75;78;4;3;4;3;4;3;4;4;4;3;3;5;4;3;4;3;3;3;3;2;4;3;3;4;4;0;3
0E017A2AA84DB54692E6D1BDEAF14F37;75;58;4;3;4;3;4;3;4;4;4;3;3;5;4;3;4;3;3;3;3;2;4;3;3;4;4;0;3
86E22D3AF24714412D178109DA0405BE;75;58;4;3;4;3;4;3;4;4;4;3;3;5;4;3;4;3;3;3;3;2;4;3;3;4;4;0;3
9A122807EF28CFF40FD3FC519CC1BAF5;75;69;3;2;3;3;4;3;3;3;4;5;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4
52551B401D66A3E956A38DCAA0313707;75;43;3;2;3;3;4;3;3;3;4;5;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4
8EA8D9F8975DB73B38DB8C47A791FC93;75;57;3;2;3;3;4;3;3;3;4;5;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4
8A534FF649F6122D92869B273F045266;75;61;3;2;3;3;4;3;3;3;4;5;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4
D3B3B778735454835F82E39D0C2913BD;73;66;4;3;4;3;4;4;4;4;4;4;3;5;4;4;4;5;4;4;4;5;4;4;4;4;4;0;5
5ED4C622B9A1E59E36803F2A4B46FA45;73;52;4;3;4;3;4;4;4;4;4;4;3;5;4;4;4;5;4;4;4;5;4;4;4;4;4;0;5
F5AE6493DA258B2B3C28668619528892;73;60;4;3;4;3;4;4;4;4;4;4;3;5;4;4;4;5;4;4;4;5;4;4;4;4;4;0;5
D178E5C4A97AB746F80F1CB7F537A891;73;64;3;2;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3
37F97906D9185A5FA98FD3541EFE38AD;73;60;3;2;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3
FFBDBD24B5E8112A2B54491E9356B0D4;73;60;3;2;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3
AFBCED449D31341E044CADF1E46CAE2B;73;60;3;2;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3
AE3717682DC08D22127F0F6A90B9526E;72;58;3;3;4;3;4;4;4;4;5;3;3;4;4;4;5;4;4;4;4;3;3;4;3;0;4;4;4
5493E151FB374E1A3A571AB6F10BB9B1;72;61;3;3;4;3;4;4;4;4;5;3;3;4;4;4;5;4;4;4;4;3;3;4;3;0;4;4;4
8219889B7E7373ECA9DA7FBB52BE82FA;72;57;3;3;4;3;4;4;4;4;5;3;3;4;4;4;5;4;4;4;4;3;3;4;3;0;4;4;4
07A83F3F45F228B91DE9D48136B08319;72;52;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4
AD6F32AA4DE96A0CFBFA363D67B769B4;72;80;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4
741B1C7B32448589DEC39357D2AE7D9C;72;73;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4
CDDFEA0E96BF5C942734BAD22EB9281E;72;69;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4
DA70142784A2108F505C2DFD4BE48B42;72;63;3;3;4;3;3;3;4;4;5;4;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4
A03CD9F00F9DB459DE11D4339B40A813;72;64;3;3;4;3;3;3;4;4;5;4;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4
CDDFEA0E96BF5C942734BAD22EB9281E;72;60;3;3;4;3;3;3;4;4;5;4;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4
7723702D636C48D3EF47C38176A89D89;72;60;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;4;3;4;4;3;3;3;4
4746B902354180D7CFA07D1D4383D468;70;61;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;4;3;4;4;3;3;3;4
51DD2E1ACE9983AE9EF6309FB953BA4D;70;54;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;4;3;4;4;3;3;3;4
0E017A2AA84DB54692E6D1BDEAF14F37;70;64;4;4;4;4;4;5;4;4;4;3;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
F839F104CD64B5808351BC9E07460DD3;70;54;4;4;4;4;4;5;4;4;4;3;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
415B6E60E4FA8954211ADF1E5CDE8AF4;70;75;4;4;4;4;4;5;4;4;4;3;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
8219889B7E7373ECA9DA7FBB52BE82FA;70;52;4;4;4;4;4;5;4;4;4;3;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
E37F746607D3E403ABAFDC479F6F36D3;69;57;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
D65A9B64242474847ED43B09049A441A;69;52;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
EED18DD5C362B639A167CD041C63EC77;69;73;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
C0F31E48550437883DF5CD83773881E3;69;57;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;5;4;4;4;4;4;4;4
0E017A2AA84DB54692E6D1BDEAF14F37;69;46;3;2;3;3;3;3;3;3;4;3;4;3;3;4;4;4;4;4;3;5;3;4;3;3;3;0;4
0E017A2AA84DB54692E6D1BDEAF14F37;69;58;3;2;3;3;3;3;3;3;4;3;4;3;3;4;4;4;4;4;3;5;3;4;3;3;3;0;4
FBDE72C2A50E6B12E5C83593501BD4B0;69;67;3;2;3;3;3;3;3;3;4;3;4;3;3;4;4;4;4;4;3;5;3;4;3;3;3;0;4
82CA3B2B64A7830C1647CA4ACB305E2F;69;61;4;3;4;3;4;3;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;4;4;4;4;4;4
8EA8D9F8975DB73B38DB8C47A791FC93;69;42;4;3;4;3;4;3;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;4;4;4;4;4;4
F61D2EE56DBC8EA54FFD4A9BF9122C5E;67;57;4;3;4;3;4;3;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;4;4;4;4;4;4
CAF69A881DB0B82B86EA807900D31217;67;51;3;3;3;3;4;3;5;4;4;5;3;4;4;4;4;4;4;4;3;4;3;4;4;4;4;3;4
D178E5C4A97AB746F80F1CB7F537A891;67;58;3;3;3;3;4;3;5;4;4;5;3;4;4;4;4;4;4;4;3;4;3;4;4;4;4;3;4
52551B401D66A3E956A38DCAA0313707;67;58;3;3;3;3;4;3;5;4;4;5;3;4;4;4;4;4;4;4;3;4;3;4;4;4;4;3;4
F99753EA70E6D571ED1AA690B26C4A83;67;55;3;3;3;3;4;3;5;4;4;5;3;4;4;4;4;4;4;4;3;4;3;4;4;4;4;3;4
EEA4F3091D83CFAB9B85AA37E133505C;67;70;4;4;5;4;5;4;5;5;5;5;4;4;5;4;5;5;4;5;3;5;4;4;4;4;4;4;4
199287CBA81D1870A4033ADD45655173;67;57;4;4;5;4;5;4;5;5;5;5;4;4;5;4;5;5;4;5;3;5;4;4;4;4;4;4;4
A466CB56F30078AB88C719D08FF0687E;67;46;4;4;5;4;5;4;5;5;5;5;4;4;5;4;5;5;4;5;3;5;4;4;4;4;4;4;4
A7F313AEF2F732B573AC6D81F720A343;67;63;4;4;5;4;5;4;5;5;5;5;4;4;5;4;5;5;4;5;3;5;4;4;4;4;4;4;4
52551B401D66A3E956A38DCAA0313707;67;46;3;3;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4
5AF170BB068ADF859C3589B8804032F2;66;61;3;3;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4
93EB2947666C2B24844BC2CD1BED975B;66;57;3;3;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4
A5DF5693CC1BF795F4566615CD730E90;66;54;4;3;4;3;4;4;4;4;4;3;3;4;4;4;4;5;4;4;4;5;3;4;4;0;4;0;4
ECA09D2A24EBDD89BDBAAAFA244C7C06;66;52;4;3;4;3;4;4;4;4;4;3;3;4;4;4;4;5;4;4;4;5;3;4;4;0;4;0;4
E29D61633186E8BAE9BAC296ADE132EC;66;55;4;3;4;3;4;4;4;4;4;3;3;4;4;4;4;5;4;4;4;5;3;4;4;0;4;0;4
5AF170BB068ADF859C3589B8804032F2;64;61;4;3;4;3;4;4;4;4;4;3;3;4;4;4;4;5;4;4;4;5;3;4;4;0;4;0;4
07A83F3F45F228B91DE9D48136B08319;64;72;4;4;5;4;5;4;5;5;5;5;4;4;5;4;5;5;4;5;3;5;4;4;4;4;4;4;4
9C9E684100F5352AE335AA3B3C6176F7;64;49;4;4;5;4;5;4;5;5;5;5;4;4;5;4;5;5;4;5;3;5;4;4;4;4;4;4;4
731DF64FCE69821226D5553658899D12;64;67;4;4;5;4;5;4;5;5;5;5;4;4;5;4;5;5;4;5;3;5;4;4;4;4;4;4;4
B0E3EE205028C5C476F02862B7B89BEE;64;51;3;3;4;3;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4
7C5FCEC1951E07E0AD351DDE3CF6AED3;64;51;3;3;4;3;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4
B0E3EE205028C5C476F02862B7B89BEE;63;54;3;3;4;3;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4
A466CB56F30078AB88C719D08FF0687E;63;43;3;3;4;3;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4
E97BECCB659822A48A238866819FC9E6;63;78;4;3;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;5;3;4;4;4;4;3;4
B2AB4DF7A3E2F8B8F6D30A6DEDD50213;61;63;4;3;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;5;3;4;4;4;4;3;4
9D532846E7FE8CE740B24ADDDAEE0850;61;67;4;3;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;5;3;4;4;4;4;3;4
7D463FC44C9AEEA4D0B23C59D7E23DCC;61;45;4;3;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;5;3;4;4;4;4;3;4
A466CB56F30078AB88C719D08FF0687E;61;52;4;3;4;4;4;4;4;4;5;5;4;4;5;5;5;5;5;5;5;5;4;5;5;4;4;4;5
7C5FCEC1951E07E0AD351DDE3CF6AED3;61;63;4;3;4;4;4;4;4;4;5;5;4;4;5;5;5;5;5;5;5;5;4;5;5;4;4;4;5
58B6C635754A260EF778652ED50D2D87;61;75;4;3;4;4;4;4;4;4;5;5;4;4;5;5;5;5;5;5;5;5;4;5;5;4;4;4;5
5AF170BB068ADF859C3589B8804032F2;61;46;4;3;4;4;4;4;4;4;5;5;4;4;5;5;5;5;5;5;5;5;4;5;5;4;4;4;5
86E22D3AF24714412D178109DA0405BE;60;60;3;2;3;3;4;3;3;3;4;3;3;3;3;4;4;4;4;4;3;5;2;4;3;0;3;3;3
A466CB56F30078AB88C719D08FF0687E;60;51;3;2;3;3;4;3;3;3;4;3;3;3;3;4;4;4;4;4;3;5;2;4;3;0;3;3;3
0EF4C2D9380114810E57C9E23864626D;60;60;3;2;3;3;4;3;3;3;4;3;3;3;3;4;4;4;4;4;3;5;2;4;3;0;3;3;3
5C6137709E28EDE3E157CE13841B27B9;60;67;3;2;3;3;4;3;3;3;4;3;3;3;3;4;4;4;4;4;3;5;2;4;3;0;3;3;3
28F4E6AFECDD9D02F6B9C25F7B9EDF63;60;63;4;3;4;4;4;4;4;4;4;5;4;4;5;5;4;4;4;4;4;5;5;5;4;4;4;0;5
8EA8D9F8975DB73B38DB8C47A791FC93;60;40;4;3;4;4;4;4;4;4;4;5;4;4;5;5;4;4;4;4;4;5;5;5;4;4;4;0;5
CDDFEA0E96BF5C942734BAD22EB9281E;60;54;4;3;4;4;4;4;4;4;4;5;4;4;5;5;4;4;4;4;4;5;5;5;4;4;4;0;5
A7047C10C4E0B53EEF36DC0162549F4D;58;48;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
7D463FC44C9AEEA4D0B23C59D7E23DCC;58;54;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
F06544A7866C5FFFEE7284D7AE65D2C7;58;49;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
86E22D3AF24714412D178109DA0405BE;58;64;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
EA996C97726C9CAE0EFA5AB38BE6B937;57;49;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
1F15BE11B5CAF63004246F69837480AA;57;57;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
061D9C188AA50B40CADC66F5617E0C75;55;58;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
195EE2410F4B2EEB0F3CDCAA4A075390;55;66;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
52551B401D66A3E956A38DCAA0313707;55;39;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
4D8C483D86A57E17BF4AB015E307B660;55;42;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
36128302B530EA7C8594A9171ED48A4E;55;67;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
5AF170BB068ADF859C3589B8804032F2;54;64;3;3;3;3;4;3;3;3;3;4;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;0;3
C8C50AC544755B6F97A3B36E477A2CB4;54;70;3;3;3;3;4;3;3;3;3;4;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;0;3
AFBCED449D31341E044CADF1E46CAE2B;51;42;3;3;3;3;4;3;3;3;3;4;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;0;3
EA5D5BBA07E0DA902C9C6FE913FDF35D;49;43;5;4;5;4;5;3;4;4;4;4;4;3;4;4;4;4;4;4;4;5;3;4;4;3;4;4;4
58B6C635754A260EF778652ED50D2D87;48;66;5;4;5;4;5;3;4;4;4;4;4;3;4;4;4;4;4;4;4;5;3;4;4;3;4;4;4
93AF4CE05EF4A58477A7A91D5DD44B04;48;58;5;4;5;4;5;3;4;4;4;4;4;3;4;4;4;4;4;4;4;5;3;4;4;3;4;4;4
8CAA6EC5D39A6DED48C3A14FE0F851AE;48;48;4;4;4;4;4;3;4;4;4;4;3;3;4;4;4;4;4;4;3;4;4;3;3;3;4;4;3
4D4939419A840475971394B4EAD19FE9;48;40;4;4;4;4;4;3;4;4;4;4;3;3;4;4;4;4;4;4;3;4;4;3;3;3;4;4;3
E52AE1F04B48A48EC3853FD290CD4C85;46;37;4;4;4;4;4;3;4;4;4;4;3;3;4;4;4;4;4;4;3;4;4;3;3;3;4;4;3
807D835A9A3069615BDB25B4EA6A9B30;46;39;4;3;4;4;5;3;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;0;4;4;3
8EA8D9F8975DB73B38DB8C47A791FC93;45;43;4;3;4;4;5;3;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;0;4;4;3
EADFFF7A87DF9F333462F35D171FEE18;45;49;4;3;4;4;5;3;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;0;4;4;3
0F26B55B84ABF455E0D84E1A693322D3;43;40;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
E37F746607D3E403ABAFDC479F6F36D3;78;66;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
0E017A2AA84DB54692E6D1BDEAF14F37;66;56;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
AFBCED449D31341E044CADF1E46CAE2B;72;70;3;3;3;3;4;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;4;3;3
56634F2B0B5086A4D338B0E55724E56F;63;52;4;4;3;4;4;3;3;3;3;3;4;4;4;4;3;3;3;3;4;3;4;4;4;0;4;4;4
EEA4F3091D83CFAB9B85AA37E133505C;58;52;4;4;3;4;4;3;3;3;3;3;4;4;4;4;3;3;3;3;4;3;4;4;4;0;4;4;4
5AF170BB068ADF859C3589B8804032F2;66;45;4;4;3;4;4;3;3;3;3;3;4;4;4;4;3;3;3;3;4;3;4;4;4;0;4;4;4
BE13215A26F9003D3FAAF97392472721;72;72;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
9DEE29AFFA6C65AE44E187E03B2B46DD;48;44;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
B0E3EE205028C5C476F02862B7B89BEE;89;76;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
51DD2E1ACE9983AE9EF6309FB953BA4D;73;66;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
6B3898D2CD231352BE2519ED66720B75;58;64;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
0E017A2AA84DB54692E6D1BDEAF14F37;58;62;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
0E017A2AA84DB54692E6D1BDEAF14F37;94;56;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
6629CFE202668831C7C9AD02BAF4E890;73;56;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
EBAF471614E545ED4A847DA1F43EC309;57;54;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
8EA8D9F8975DB73B38DB8C47A791FC93;66;58;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
4EA2F8EF67CB552C09E4B642D481AC0F;89;74;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
